servicer_from,servicer_to,n_loans,total_upb,transition_month,frac_seller_n,frac_seller_upb,frac_buyer_n,frac_buyer_upb
"PYRAMAX BANK, FSB","PYRAMAX BANK, FSB (MHC)",166,23873345.9,201910,0.9822485207100592,0.10589562969776062,0.9940119760479041,0.1079896782416149
"STEARNS LENDING, LLC.","LAKEVIEW LOAN SERVICING, LLC",145,31780000.0,201910,0.11973575557390587,0.09626760805706734,0.009631991497276471,0.0012883142685553267
RIVER VALLEY BANK,INCREDIBLEBANK,115,17752170.55,201910,0.9745762711864406,0.12500973718047761,0.8455882352941176,0.12310738410014471
THE PEOPLES STATE BANK,PEOPLES STATE BANK,112,16893546.32,201910,1.0,0.11463270363817611,0.8818897637795275,0.11015013194131454
NORTH SHORE BANK FSB,"NORTH SHORE BANK, FSB",105,16108476.26,201910,0.9722222222222222,0.05703109403314767,0.8015267175572519,0.05708193670257876
FIRST NATIONAL BANK OF STAUNTON,FIRST NATIONAL BANK IN STAUNTON,104,13795418.27,201910,0.9541284403669725,0.08489450786801972,0.8524590163934426,0.08448669666463846
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICE CORP,97,23046580.5,201910,0.006531986531986532,0.0005019109751993575,0.0036777251184834125,0.0004739282469381214
"THE COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO","COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO",87,12679505.73,201910,0.9886363636363636,0.186938871270393,0.8969072164948454,0.18235080227366862
"WATERMARK CAPITAL, INC.",WATERMARK CAPITAL INC.,80,20198493.37,201910,0.975609756097561,0.16036515097736023,0.7339449541284404,0.1553225826323199
SEATTLE CREDIT UNION,SEATTLE METROPOLITAN CREDIT UNION,78,23742354.88,201910,0.9873417721518988,0.09325086657446297,0.8297872340425532,0.09223678749083243
THE OHIO VALLEY BANK COMPANY,OHIO VALLEY BANK COMPANY,77,9191925.02,201910,0.9746835443037974,0.13208637687679736,0.9746835443037974,0.13450849923110578
PULTE MORTGAGE LLC,"PNC BANK, NATIONAL ASSOCIATION",74,20811000.0,201910,0.03280141843971631,0.032100496306122155,0.0037896246223178163,0.0004819178253894548
MORTGAGE ACCESS CORP,"LAKEVIEW LOAN SERVICING, LLC",57,13484663.68,201910,0.32571428571428573,0.04518053214639554,0.003786369071343165,0.0005466483519702259
PHH MORTGAGE CORPORATION,NEW RESIDENTIAL MORTGAGE LLC,46,6983343.11,201910,0.01376421304608019,0.0004685014295943321,0.0006426914801464219,0.00006406619569797931
OREGON COMMUNITY BANK & TRUST,OREGON COMMUNITY BANK,43,7379553.600000001,201910,0.9772727272727273,0.08059466546775945,0.9148936170212766,0.08121558868321538
PROVIDENT CENTRAL CREDIT UNION,PROVIDENT CREDIT UNION,39,16447341.53,201910,0.975,0.0708345693126158,0.8666666666666667,0.07156735253062786
"SECURITY BANK, SB","SECURITY BANK, S.B.",32,4739807.17,201910,1.0,0.060409243903789066,0.7619047619047619,0.06054891584006248
"AMERIHOME MORTGAGE COMPANY, LLC","MUFG UNION BANK, NATIONAL ASSOCIATION",30,8791697.67,201910,0.0005881545670202129,0.00035316364031124167,0.02553191489361702,0.0008827345719513675
"MORIA DEVELOPMENT, INC. DBA PEOPLE'S MORTGAGE COMPANY",PEOPLES MORTGAGE COMPANY,24,2912390.4699999997,201910,0.9230769230769231,0.619126252448338,0.5106382978723404,0.37516755725948847
GUARANTY HOME MORTGAGE CORPORATION,GUARANTY TRUST COMPANY,23,3531067.32,201910,1.0,0.035514023789204006,0.46938775510204084,0.0338843014474286
BANKSOUTH MORTGAGE COMPANY LLC,"BANKSOUTH MORTGAGE, A WHOLLY OWNED SUBSIDIARY OF BANKSOUTH",18,3972646.14,201910,1.0,0.6362169648199748,0.75,0.4983119311789619
SIMSBURY BANK & TRUST COMPANY,LIBERTY BANK,15,2684075.91,201910,0.07075471698113207,0.007107374795582303,0.0872093023255814,0.005153932000177866
"HAMILTON GROUP FUNDING, INC.","HAMILTON GROUP FUNDING, INC",14,2121055.45,201910,0.9333333333333333,0.4340845170270768,0.9333333333333333,0.4358804966032378
THE CROGHAN COLONIAL BANK,CROGHAN COLONIAL BANK,13,1361000.0,201910,1.0,0.07253124432709633,0.8666666666666667,0.07203074547426155
SUNTRUST BANK,"SPECIALIZED LOAN SERVICING, LLC",9,1746309.73,201910,0.000353412392994581,0.0000456379398394492,0.003013056578506863,0.00015162223928256885
"PEOPLES BANK, SB",PEOPLES BANK SB,8,745223.75,201910,1.0,0.026712444485894892,0.8,0.02640162949518605
MUNICIPAL TRUST & SAVINGS BANK,MUNICIPAL TRUST AND SAVINGS BANK,6,799631.24,201910,1.0,0.45429174161595925,0.8571428571428571,0.4129148501890001
THE NORTH SIDE BANK AND TRUST COMPANY,NORTH SIDE BANK AND TRUST COMPANY,6,859000.0,201910,0.8571428571428571,0.07149391798336831,0.8571428571428571,0.0719680294386942
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",NEWREZ LLC,5,976279.54,201910,0.00002598387960109548,5.571078583197919e-6,0.07352941176470588,0.0028379239535522723
THE LYONS STATE BANK,PEOPLES BANK AND TRUST COMPANY,4,414634.54,201910,1.0,0.11833472926067005,0.18181818181818182,0.00461385306480261
MANN FINANCIAL INC.,"MANN MORTGAGE, LLC",3,588000.0,201910,0.75,0.1074722889340443,1.0,0.11277819272992183
NORTHPOINTE BANK,"PINGORA LOAN SERVICING, LLC",3,420093.48,201910,0.009900990099009901,0.003021851226293195,0.00004195041460993106,9.588340676592422e-6
ARVEST BANK,ARVEST CENTRAL MORTGAGE COMPANY,2,728000.0,201910,0.0005376344086021505,0.00034912894555836726,0.00010623605651758207,0.0000393216580261581
"CIS FINANCIAL SERVICES, INC.",CIS FINANCIAL SERVICES,2,347000.0,201910,1.0,0.4622474452136535,1.0,0.46266011539943264
U.S. BANK NATIONAL ASSOCIATION,"BAYVIEW LOAN SERVICING, LLC",2,389578.51,201910,0.000045566390230565937,3.355070010693643e-6,0.3333333333333333,0.00542237788483582
NEW RESIDENTIAL MORTGAGE LLC,"NEWREZ, LLC",2,529741.9,201910,0.00003194479938665985,5.2475892973038654e-6,1.0,0.01702470206474113
"EVERETT FINANCIAL, INC.",MATRIX FINANCIAL SERVICE CORP,1,94000.0,201910,0.010752688172043012,0.0003694419459475388,0.00003791469194312796,1.933009333518411e-6
LEADERONE FINANCIAL CORPORATION,"CMC FUNDING, INC.",1,98000.0,201910,0.041666666666666664,0.009737676939526993,0.00004063388866314506,0.00001684253635474678
ONE AMERICAN BANK,ROUNDPOINT MORTGAGE SERVICING CORPORATION,1,331000.0,201910,0.043478260869565216,0.03746332656285263,0.00012062726176115802,0.000027648326725749436
PEOPLES NATIONAL BANK,"PEOPLES NATIONAL BANK, N.A.",1,27362.71,201910,1.0,0.036698908653367335,1.0,0.03668999406072499
"CMC FUNDING, INC.",PEOPLES BANK SB,1,348000.0,201910,0.000050075112669003505,0.00007420328542264084,0.1,0.0123288704423668
"HALLMARK HOME MORTGAGE, LLC",HALLMARK HOME MORTGAGE,1,188000.0,201910,1.0,1.0,1.0,1.0
FIFTH THIRD BANK,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF LAKEWOOD,1,304707.2,201910,0.00007579777154551656,8.321294697597733e-6,0.001388888888888889,0.0011466993849028034
"CMC FUNDING, INC.",RESIDENTIAL MORTGAGE SERVICES,1,228000.0,201910,0.000050075112669003505,0.0000486892617816182,0.007194244604316547,0.0037120759756972114
NORTHPOINTE BANK,"CMC FUNDING, INC.",1,91000.0,201910,0.0033003300330033004,0.0005673337503982452,0.00004063388866314506,0.00001563949804369344
"CMC FUNDING, INC.","SPECIALIZED LOAN SERVICING, LLC",1,386000.0,201910,0.000050075112669003505,0.00008228272624229801,0.00033478406427854036,0.000033514206190142215
AMERIFIRST FINANCIAL CORPORATION,"PINGORA LOAN SERVICING, LLC",1,194000.0,201910,0.004201680672268907,0.003616610386302547,0.000013983471536643687,4.427914689985024e-6
ROUNDPOINT MORTGAGE SERVICING CORPORATION,"AURORA FINANCIAL GROUP, INC.",2235,625448240.87,201911,0.26960193003618815,0.05242749219862042,0.22133095662507427,0.06949758978319032
THE DART BANK,DART BANK,860,169997007.45,201911,0.9673790776152981,0.3397372577857296,0.8261287223823247,0.3245691286320238
PHH MORTGAGE CORPORATION,NEW RESIDENTIAL MORTGAGE LLC,745,111126992.66,201911,0.21644392794886694,0.007578536706765482,0.010128337593126325,0.0009955711714395743
BANK OF EDWARDSVILLE,BUSEY BANK,463,68779862.01,201911,0.9487704918032787,0.1189276229265834,0.30064935064935067,0.03947325637722526
MUTUAL BANK,MUTUALBANK,441,55541773.91,201911,0.9887892376681614,0.16202104995831454,0.84,0.15856180557776087
THE STATE BANK,STATE BANK,386,81191407.4,201911,0.9747474747474747,0.23727107464137692,0.7598425196850394,0.2225684844917275
FIRST BANK & TRUST COMPANY,FIRST BANK AND TRUST COMPANY,305,53216753.05,201911,0.9621451104100947,0.1180831936929984,0.8892128279883382,0.11808194908497538
SIMSBURY BANK & TRUST COMPANY,LIBERTY BANK,217,48438393.98,201911,1.0,0.13444723495132382,0.514218009478673,0.05505483842381738
MERITRUST CREDIT UNION,MERITRUST FEDERAL CREDIT UNION,205,29262553.77,201911,0.9951456310679612,0.14130123025784394,0.8760683760683761,0.14031777568850035
HUDSON VALLEY FEDERAL CREDIT UNION,HUDSON VALLEY CREDIT UNION,164,30608720.74,201911,1.0,0.0521311592883659,0.9647058823529412,0.05275552075203485
FIRST GUARANTY MORTGAGE CORPORATION,"PINGORA LOAN SERVICING, LLC",126,36915016.74,201911,0.3620689655172414,0.32481626123573387,0.001596573702150306,0.0008114593998169399
FIRST STATE BANK & TRUST,FIRST STATE BANK AND TRUST,97,18876048.89,201911,1.0,0.2400332843960034,0.941747572815534,0.23772449957345443
"AMERIHOME MORTGAGE COMPANY, LLC",NEW RESIDENTIAL MORTGAGE LLC,92,21674272.52,201911,0.0016494845360824743,0.0009981787920964335,0.001250747729620969,0.00019417677349424075
UMPQUA BANK,MATRIX FINANCIAL SERVICE CORP,88,22845025.53,201911,0.032293577981651375,0.005454726710514425,0.0028560301181357914,0.0004604133041641111
"EMBRACE HOME LOANS, INC.",RUSHMORE LOAN MANAGEMENT SERVICES LLC,85,16678603.42,201911,0.12318840579710146,0.08827376655469076,0.09976525821596244,0.0038085858307646153
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICE CORP,85,20078389.01,201911,0.005424723977279979,0.0004447460532016737,0.002758665455017526,0.00040465515848283126
ARVEST CENTRAL MORTGAGE COMPANY,"LAKEVIEW LOAN SERVICING, LLC",79,18444394.65,201911,0.004196324232444492,0.0009988201609367746,0.0043408978515303035,0.0007328670946454993
NEWREZ LLC,"NEWREZ, LLC",65,13650590.31,201911,0.9558823529411765,0.039742903715653935,0.6632653061224489,0.01993816678654256
"UNITED SHORE FINANCIAL SERVICES, LLC","SELECT PORTFOLIO SERVICING, INC.",58,17550778.56,201911,0.0009889510298731414,0.000974916929161999,0.9666666666666667,0.696595551583351
FIRST SEACOAST BANK,FIRST SEACOAST BANK (MHC),34,6972922.77,201911,1.0,0.14970842363641104,0.9444444444444444,0.14969105616712422
GUARANTY TRUST COMPANY,GUARANTY HOME MORTGAGE CORPORATION,26,6491000.0,201911,0.5306122448979592,0.06240311847484918,0.17567567567567569,0.18679136690647483
GUARANTY TRUST COMPANY,"PNC BANK, NATIONAL ASSOCIATION",23,3523962.69,201911,0.46938775510204084,0.0338843014474286,0.0010611792931623143,0.00008207064831008337
FIDELITY BANK,"FIDELITY BANK, NATIONAL ASSOCIATION",20,3258485.39,201911,0.25316455696202533,0.007453957492613705,0.9523809523809523,0.007802568506484562
HOMESTAR BANK & FINANCIAL SERVICES,MIDLAND STATES BANK,18,2500494.02,201911,0.10285714285714286,0.007680713382159901,1.0,0.07192206271823258
"SYRACUSE SECURITIES, INC.","LAND HOME FINANCIAL SERVICES, INC.",15,1583712.5699999998,201911,1.0,0.01762219105856829,0.009030704394942806,0.0016519874345350429
"CMC FUNDING, INC.","SPECIALIZED LOAN SERVICING, LLC",14,3116000.0,201911,0.0005688744412840308,0.000536039498882196,0.004840940525587829,0.0002770591546962549
KINGSLEY STATE BANK,PLAINS COMMERCE BANK,9,1649226.8800000001,201911,0.225,0.03684463424887061,0.6923076923076923,0.02290067986858531
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","NEWREZ, LLC",7,1231444.22,201911,0.000034169009684473605,7.001283332163863e-6,0.07142857142857142,0.001798657764177219
NATIONSTAR MORTGAGE LLC,FREEDOM MORTGAGE CORPORATION,6,1045000.0,201911,0.0003829216925138809,0.00002300714004198569,0.00030384362181597207,0.000042110066160482524
CENLAR FSB,"NEWREZ, LLC",6,245949.16,201911,0.8571428571428571,0.0007574546501760844,0.061224489795918366,0.0003592354075338184
"PINGORA LOAN SERVICING, LLC","FLAGSTAR BANK, FSB",5,1448386.49,201911,0.00006991735768321844,0.00003310056722392685,0.0003935458480913026,0.0004180789466331425
"PINGORA LOAN SERVICING, LLC",NORTHPOINTE BANK,5,1024165.8,201911,0.00006991735768321844,0.000023416979363436544,0.01240694789081886,0.006047585695552888
SUNTRUST BANK,"SPECIALIZED LOAN SERVICING, LLC",5,1211838.53,201911,0.0001828086724434207,0.00003178627218271643,0.0017289073305670815,0.00010775062861044677
NICOLLET COUNTY BANK,PIONEER BANK,5,888870.16,201911,1.0,0.03763421905506517,1.0,0.03860259099161323
"ACOPIA, LLC",ACOPIA LLC,3,926645.43,201911,1.0,0.06552691278363958,1.0,0.06556910456580592
MATRIX FINANCIAL SERVICE CORP,ACADEMY MORTGAGE CORPORATION,2,249716.64,201911,0.00007582938388625592,5.140982269995775e-6,0.2222222222222222,0.1242397489260595
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC.",2,224743.83,201911,0.00012764056417129363,4.946601974902381e-6,0.03333333333333333,0.008920148567118886
U.S. BANK NATIONAL ASSOCIATION,"BAYVIEW LOAN SERVICING, LLC",2,814882.5,201911,0.00003928501276762915,7.025490122751012e-6,0.25,0.009517943342668287
"PNC BANK, NATIONAL ASSOCIATION",LANDMARK BANK,2,197000.0,201911,0.00010242228708967071,4.561905319385065e-6,0.019417475728155338,0.0017386271743930158
NEW RESIDENTIAL MORTGAGE LLC,"NEWREZ, LLC",2,464692.85,201911,0.000027943107832453124,4.26826786250921e-6,0.02040816326530612,0.0006787342772294954
MATRIX FINANCIAL SERVICE CORP,NATIONSTAR MORTGAGE LLC,1,37748.82,201911,0.00003791469194312796,7.772223364281747e-7,0.000054010261949770455,8.339051743088568e-7
"PNC BANK, NATIONAL ASSOCIATION",NORTHWEST BANK,1,96000.0,201911,0.000051211143544835355,2.2462173400017834e-6,0.0009578544061302681,0.00006109793916353603
ONE AMERICAN BANK,"CMC FUNDING, INC.",1,462000.0,201911,0.018867924528301886,0.020678874497543548,0.000035783296357260434,0.00006860379164661203
MATRIX FINANCIAL SERVICE CORP,NBKC BANK,1,127732.5,201911,0.00003791469194312796,2.633298309751135e-6,0.008695652173913044,0.001350096478460359
SENECA SAVINGS,SENECA SAVINGS (MHC),1,83246.28,201911,1.0,0.08896509700681295,1.0,0.08920854850476952
"AURORA FINANCIAL GROUP, INC.",ROUNDPOINT MORTGAGE SERVICING CORPORATION,1,430691.67,201911,0.00012271444348999877,0.00004981695911300745,0.0001375515818431912,0.00003762737942734725
NEW RESIDENTIAL MORTGAGE LLC,HOMESTREET BANK,1,235088.09,201911,0.000013971553916226562,2.1595523193597806e-6,0.0007002801120448179,0.00020670766344444477
U.S. BANK NATIONAL ASSOCIATION,NORTHWEST BANK,1,254000.0,201911,0.000019642506383814576,2.1954270012444857e-6,0.0009578544061302681,0.00016165496403685575
ROUNDPOINT MORTGAGE SERVICING CORPORATION,IBERIABANK,1,306000.0,201911,0.00012062726176115802,0.00002564361421391262,0.0019047619047619048,0.0007644052071927512
"UNITED SHORE FINANCIAL SERVICES, LLC","SELECT PORTFOLIO SERVICING, INC.",12687,3948541114.87,201912,0.1826413681907175,0.18123657127867002,0.9937338450693194,0.9911747228430587
BANCORPSOUTH BANK,"BANCORPSOUTH, INC.",1380,322199802.65,201912,0.9899569583931134,0.2529019832172387,0.8868894601542416,0.24565557701469376
FIFTH THIRD BANK,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",1314,259868981.98,201912,0.07427085688446755,0.007106092308764389,0.909972299168975,0.11732858227860232
J.G. WENTWORTH HOME LENDING LLC,FREEDOM MORTGAGE CORPORATION,1281,364284365.34,201912,0.8334417696811971,0.36232700602935364,0.058842443729903535,0.014310069820016112
ARVEST CENTRAL MORTGAGE COMPANY,"LAKEVIEW LOAN SERVICING, LLC",610,147084847.83,201912,0.03049390121975605,0.007938238821784526,0.02680022846096393,0.005525457072709609
"CARDINAL FINANCIAL COMPANY, LIMITED PARTNERSHIP","PINGORA LOAN SERVICING, LLC",548,135741527.83,201912,0.11181391552744338,0.09992153006839839,0.006420019213196185,0.0028962870499743545
"R P FUNDING, INC.",MORTGAGE LENDING INVESTMENT TRUST CORPORATION,384,77938781.15,201912,0.9896907216494846,0.20227574390116415,0.8421052631578947,0.19547027556574806
DITECH FINANCIAL LLC,"SPECIALIZED LOAN SERVICING, LLC",377,72602258.12,201912,0.9869109947643979,0.6965311704766257,0.11682677409358537,0.006508196362587282
HOMESTAR BANK & FINANCIAL SERVICES,MIDLAND STATES BANK,154,21872525.01,201912,0.9746835443037974,0.07682031226957461,0.8953488372093024,0.0693511572071991
ROUNDPOINT MORTGAGE SERVICING CORPORATION,"AURORA FINANCIAL GROUP, INC.",94,23891860.91,201912,0.012929848693259973,0.0020903824482097315,0.009434909163906454,0.0027186743999317218
NATIONSTAR MORTGAGE LLC,MATRIX FINANCIAL SERVICE CORP,78,20143105.5,201912,0.004212800432082096,0.0004465011458141106,0.002181818181818182,0.00040156882416867047
NATIONSTAR MORTGAGE LLC,NEW RESIDENTIAL MORTGAGE LLC,65,11240792.2,201912,0.0035106670267350797,0.00024919533051129787,0.000865420461202535,0.000101980040056509
UNITED MORTGAGE CORP.,"LAKEVIEW LOAN SERVICING, LLC",62,12177742.67,201912,0.3712574850299401,0.11774988382673493,0.0027239576468520714,0.0004574746845668277
KINGSLEY STATE BANK,PLAINS COMMERCE BANK,30,5264855.2,201912,0.967741935483871,0.14774763273910152,0.6666666666666666,0.05018161443534219
"CMC FUNDING, INC.","SPECIALIZED LOAN SERVICING, LLC",28,5595241.89,201912,0.001001932298003292,0.0008322502003167815,0.008676789587852495,0.0005015674974751596
MILLBURY SAVINGS BANK,HOMETOWN BANK,18,4062398.13,201912,1.0,0.13544108684225564,0.1978021978021978,0.026964850380969733
SUNTRUST BANK,"SPECIALIZED LOAN SERVICING, LLC",5,1304605.0,201912,0.00017147952534467384,0.000034282792531772246,0.0015494267121165168,0.00011694712720339257
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","NEWREZ, LLC",3,628622.63,201912,0.000014428626394767219,3.6063850599368748e-6,0.028846153846153848,0.0009211404585069735
NEW RESIDENTIAL MORTGAGE LLC,"STEARNS LENDING, LLC.",3,593650.84,201912,0.00004078525205285769,5.324724611448255e-6,0.0015625,0.0011388386090968932
NORTHPOINTE BANK,"CMC FUNDING, INC.",3,763175.02,201912,0.007444168734491315,0.004509885436771083,0.00009886633271816504,0.00010326262576500964
NATIONSTAR MORTGAGE LLC,"SELECT PORTFOLIO SERVICING, INC.",2,390294.65,201912,0.00010802052389954091,8.640869021671005e-6,0.00015665387326701654,0.00009797294248349624
BRANCH BANKING AND TRUST COMPANY,"SPECIALIZED LOAN SERVICING, LLC",2,148131.18,201912,0.0000763854409349578,2.5987891216851737e-6,0.0006197706848466068,0.000013278744102811686
NEW RESIDENTIAL MORTGAGE LLC,"UNITED SHORE FINANCIAL SERVICES, LLC",2,779343.8999999999,201912,0.000027190168035238456,6.990582973058323e-6,0.000029061741670178294,0.00003567373162466686
"LOANDEPOT.COM, LLC","SPECIALIZED LOAN SERVICING, LLC",2,452377.38,201912,0.00013227513227513228,0.00008368336608371126,0.0006197706848466068,0.000040551918015642635
ONE AMERICAN BANK,"CMC FUNDING, INC.",2,890000.0,201912,0.014814814814814815,0.014852970594118824,0.0000659108884787767,0.00012042288403367628
"PINGORA LOAN SERVICING, LLC","FLAGSTAR BANK, FSB",1,317019.46,201912,0.000012671219858335762,6.978930597207929e-6,0.00007337295472888693,0.00008727663727441917
NEW RESIDENTIAL MORTGAGE LLC,"NEWREZ, LLC",1,94030.42,201912,0.000013595084017619228,8.435062349135443e-7,0.009615384615384616,0.00013778572399215613
"CMC FUNDING, INC.",NORTHPOINTE BANK,1,90481.19,201912,0.000035783296357260434,0.000013488187020848725,0.0022935779816513763,0.000529411285393556
"BANK OF AMERICA, NATIONAL ASSOCIATION","SPECIALIZED LOAN SERVICING, LLC",1,303963.44,201912,0.00008866820358219543,4.761592381270349e-6,0.0003098853424233034,0.000027247826800342466
"PINGORA LOAN SERVICING, LLC",ROUNDPOINT MORTGAGE SERVICING CORPORATION,1,454000.0,201912,0.000012671219858335762,0.000010551275505452503,0.00010660980810234541,0.00003817842203908746
SUNTRUST BANK,TRUIST BANK,31840,8179794470.35,202001,0.9880834160873883,0.21381019615583652,0.4797565054921874,0.08594935369352515
BRANCH BANKING AND TRUST COMPANY,TRUIST BANK,28977,5808606194.12,202001,0.9914462654394909,0.10245663951904092,0.4366175960944445,0.061034045544112424
FIFTH THIRD BANK,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",17518,3590340061.36,202001,0.9847658665467424,0.1051009330107884,0.8400306895559605,0.098967833132416
QUICKEN LOANS INC.,"LAKEVIEW LOAN SERVICING, LLC",8408,2884855643.49,202001,0.06618544203657202,0.03861888082187834,0.21968489535704022,0.0922897345452426
"CMC FUNDING, INC.","SPECIALIZED LOAN SERVICING, LLC",2051,429876823.54,202001,0.0675916161349855,0.05833728755058687,0.39351496546431314,0.03737861405871576
PULTE MORTGAGE LLC,ARVEST CENTRAL MORTGAGE COMPANY,1485,440393000.0,202001,0.5154460256855259,0.5131620402179586,0.06626210343135068,0.023990025681987878
"CALIBER HOME LOANS, INC.",MATRIX FINANCIAL SERVICE CORP,985,303722778.14,202001,0.016590591366155195,0.005390364004981359,0.023978772092117434,0.005431183907505286
NATIONSTAR MORTGAGE LLC,NEW RESIDENTIAL MORTGAGE LLC,855,154928544.99,202001,0.039958872739169045,0.0034338047724852007,0.011084031216780315,0.0014237055628846661
"CALIBER HOME LOANS, INC.","MUFG UNION BANK, NATIONAL ASSOCIATION",521,161136272.58,202001,0.00877532802209833,0.0028585981490561025,0.23436797121007646,0.012316771321847718
MORTGAGE LENDING INVESTMENT TRUST CORPORATION,MORTGAGE LENDERS INVESTMENT TRADING CORPORATION,452,94948917.19,202001,0.9912280701754386,0.23868854053357866,0.8609523809523809,0.2353555728352214
